Category,Genres,Reviews,Size,Installs,Type,Price,Content Rating,Rating
28,96,92522,56,5000000,0,0,1,4.6
11,91,45370,14,1000000,0,0,4,4.3
11,30,394842,75,10000000,0,0,1,4.7
28,96,1008012,13,50000000,0,0,1,4.2
11,80,302,8.1,10000,0,0,1,3.8
11,48,1443,20,100000,0,0,3,3.7
28,96,148083,57,10000000,0,0,1,4.3
11,91,31596,31,5000000,0,0,4,2.9
11,91,598975,39,10000000,0,0,1,4.3
11,78,275,29,10000,0,0,1,4.3
30,103,64164,3.6,10000000,0,0,1,4
11,24,16063,3.8,1000000,0,0,4,3.3
25,77,22,0.545,5000,0,0,1,4.1
11,35,3,2.1,1000,0,0,1,5
6,33,684,0.061,100000,0,0,1,3.9
11,35,117,13,10000,0,0,1,4.6
29,102,177,2.8,10000,0,0,1,4
21,70,188,9.9,10000,0,0,1,3.6
18,63,22,2.5,10000,0,0,1,4
11,35,19,5.4,5000,0,0,1,4.5
11,35,45,1.3,5000,0,0,1,2.9
29,102,25,2.5,1000,0,0,1,4.2
29,102,23,0.283,5000,0,0,1,4.5
11,35,513,1.6,10000,0,0,1,4.6
29,102,11018,25,500000,0,0,1,4.7
29,102,676,5.4,100000,0,0,1,4.2
11,35,3,1.5,1000,1,2.99,1,4.7
29,102,3,5.3,10,1,2.99,1,4.7
29,102,478,2,100000,0,0,1,3.9
11,35,55,5.4,10000,0,0,1,4.7
11,35,88,41,10000,0,0,1,3.7
11,35,21,5.4,5000,0,0,1,4.8
6,33,138,2.4,10000,0,0,1,4
11,35,87,5.4,10000,0,0,1,4.6
11,35,105,9,10000,0,0,1,4.4
11,35,7,1.2,100,1,9.99,1,4.7
23,75,5,45,500,1,1.49,1,3.6
11,35,29,5.3,5000,0,0,1,4.4
29,102,70,3.2,1000,0,0,1,4.6
11,42,10,73,100,1,4.99,1,2.9
11,35,242,5.4,50000,0,0,1,4.5
11,35,1,0.655,10,1,4.99,1,5
29,102,3743,5.6,1000000,0,0,1,3.7
11,35,37,9.5,5000,0,0,1,3.7
11,35,19,5.4,5000,0,0,1,4.2
27,95,5,2.6,1000,0,0,4,3
11,35,1,96,10,1,29.99,3,5
28,96,129409,73,1000000,1,1.99,1,4.4
11,35,7,5.4,1000,0,0,1,4.7
11,86,22667,35,1000000,0,0,4,4.3
11,24,10114,48,100000,0,0,1,3.9
14,6,4704,37,100000,0,0,2,4.3
11,78,28,26,500,0,0,1,4.6
11,48,11,2.9,500,0,0,1,4.5
20,66,265,0.714,10000,0,0,1,3.9
14,110,57,12,1000,0,0,1,4.7
11,35,4,52,50,0,0,1,5
11,39,1,49,10,0,0,1,5
6,33,560,37,10000,0,0,1,2.7
23,75,41000,2,1000000,0,0,1,4.6
14,0,161637,82,10000000,0,0,3,4.4
11,86,218881,37,5000000,0,0,2,4.4
11,86,31134,48,1000000,0,0,2,4.6
11,86,242722,54,10000000,0,0,4,4.1
11,86,244039,46,5000000,0,0,2,4.5
11,86,720685,51,10000000,0,0,4,4.2
11,86,84389,48,1000000,0,0,1,4.7
14,110,137696,55,5000000,0,0,3,4.3
11,98,254,25,10000,0,0,4,4.2
14,2,898,33,100000,0,0,4,3.8
14,0,22435,100,1000000,0,0,4,4
11,48,906,9.2,50000,0,0,3,4.3
14,2,391325,43,10000000,0,0,1,4.3
11,24,28735,91,1000000,0,0,1,4.3
11,91,580160,29,5000000,0,0,1,4.7
14,0,862,44,100000,0,0,2,4.4
14,6,17,30,1000,0,0,1,3.8
14,0,1226514,99,10000000,0,0,4,4.6
14,0,19070,90,100000,0,0,2,4.6
16,61,118,72,50000,0,0,1,4.5
26,90,20247,47,5000000,0,0,1,4.5
14,6,1363,26,100000,0,0,1,3.8
29,102,1602,5,100000,0,0,1,4.3
11,48,128,20,10000,0,0,1,3.7
11,91,1354,30,100000,0,0,1,3.2
11,48,211,37,10000,0,0,1,4
11,48,410,28,10000,0,0,4,3.8
11,35,83,85,10000,0,0,1,4.4
11,91,131,22,5000,0,0,1,3.4
11,78,53,82,10000,0,0,1,2.9
14,0,20,65,1000,1,0.99,2,4.5
30,103,25,43,5000,0,0,1,3.7
14,2,469,80,10000,0,0,1,3.8
4,20,25195,21,1000000,0,0,1,4.1
3,18,9636,0.093,1000000,0,0,1,4.1
11,48,22,90,5000,0,0,1,3.7
14,0,153,67,10000,0,0,1,3.6
11,48,17,32,1000,0,0,1,3
11,48,1152,2.7,100000,0,0,1,4.1
11,91,20,36,1000,0,0,1,3.8
25,77,29,35,5000,0,0,1,4.2
11,48,36268,41,1000000,0,0,4,4.4
11,91,740,71,50000,0,0,1,3.6
11,91,284,70,10000,0,0,1,3.6
28,96,20879,22,1000000,0,0,1,3.7
28,96,76340,14,5000000,0,0,1,3.9
28,96,4374,53,100000,0,0,1,4.1
18,63,23966,0.872,1000000,1,5.99,1,4.5
15,58,961,1.3,100000,0,0,1,2.8
15,58,114,1.6,10000,0,0,1,2.6
14,0,125652,56,10000000,0,0,1,4.4
11,86,1407,3.4,100000,0,0,2,4.1
18,63,448,3.1,50000,0,0,1,4
14,6,11379,20,500000,0,0,2,4.3
15,58,2057,6.2,50000,1,1.99,1,3.9
18,63,28,0.121,1000,0,0,1,3.5
11,86,344283,95,10000000,0,0,4,4.3
18,63,258717,9.4,10000000,0,0,1,4.3
14,6,531074,2.5,10000000,0,0,1,4.3
15,58,480208,70,500000000,0,0,1,4.3
31,106,29867,1.7,5000000,0,0,1,4.1
11,78,450013,37,10000000,0,0,1,4.4
11,98,228130,70,5000000,0,0,2,4.4
11,48,11773,3.3,1000000,0,0,1,2.4
25,77,870928,16,50000000,0,0,1,4.5
14,0,407788,19,5000000,0,0,1,4.5
11,91,118285,22,1000000,0,0,4,4.5
11,48,2445,34,500000,0,0,1,3.4
11,98,65119,46,1000000,0,0,2,3.9
11,98,34898,92,1000000,0,0,4,4.3
14,0,889425,45,10000000,0,0,4,4.4
14,0,1041836,50,10000000,0,0,4,4.5
11,48,17945,9.5,1000000,0,0,3,4.4
14,0,47151,36,5000000,0,0,2,4
11,98,107765,78,5000000,0,0,2,4.3
11,91,37165,22,1000000,0,0,4,4.2
11,91,174127,48,5000000,0,0,4,4
31,106,4706,1.5,1000000,0,0,1,4.4
11,98,73919,40,500000,1,2.99,4,4.6
11,42,532,6.5,100000,0,0,1,4
14,0,344819,51,5000000,0,0,4,4.4
11,48,9335,12,1000000,0,0,1,3.5
14,0,100805,50,1000000,1,2.99,4,4.6
11,91,15875,40,1000000,0,0,4,4
14,2,23168,54,1000000,0,0,4,4
14,2,2628,45,100000,0,0,4,4.1
11,48,235486,63,10000000,0,0,4,4.1
14,0,2717,4,100000,0,0,4,3.3
11,48,24123,69,1000000,0,0,4,3.9
14,2,7728,39,500000,0,0,4,4.1
14,0,2180,55,100000,0,0,2,4.2
14,0,59223,46,5000000,0,0,4,4
14,0,16162,99,100000,1,2.99,4,4.5
14,2,596,91,100000,0,0,4,3.8
14,0,1976,21,100000,0,0,4,3.5
14,0,6698,46,500000,0,0,2,4.3
14,0,21266,45,100000,1,2.99,4,4.6
14,6,4041,24,10000,0,0,1,4.7
14,2,2691,52,100000,0,0,4,3.8
14,0,27856,50,100000,1,2.99,4,4.7
27,95,5369,63,50000,0,0,4,4.8
11,98,9126,5.8,1000000,0,0,1,3.2
14,67,85278,23,1000000,0,0,3,3.9
14,67,16521,23,1000000,0,0,1,3.6
13,57,70,26,10000,0,0,1,3.7
18,63,28,8.8,1000,0,0,1,4.4
14,6,91667,27,1000000,0,0,1,4.1
11,35,664,2.1,100000,0,0,1,4
18,63,212,12,50000,0,0,1,3.1
32,109,1185,5,100000,0,0,1,4
19,65,440,23,10000,1,0.99,1,2.8
11,35,681,8.2,10000,0,0,1,3.7
28,96,17,14,1000,0,0,1,2.7
11,35,623,8.5,100000,0,0,1,3.9
14,67,2433,47,100000,0,0,1,3.6
11,35,1827,12,100000,0,0,1,4.5
12,56,30,17,1000,0,0,1,3.5
11,35,97,3.9,10000,0,0,1,4
11,35,762,4.1,100000,0,0,1,3.8
27,95,58,15,10000,0,0,1,3.6
6,33,16,3.3,1000,0,0,1,4.2
4,20,128,6.7,50000,0,0,1,4.4
29,102,498,11,10000,0,0,1,4
21,70,48,4.1,1000,0,0,1,4.7
11,24,23609,31,1000000,0,0,4,4.1
14,67,24312,25,500000,0,0,1,4
18,63,57,5.8,10000,0,0,1,4.7
16,61,874,12,100000,0,0,1,3.8
4,20,2,14,1000,0,0,4,5
28,96,27,78,10000,0,0,1,4.4
14,67,29462,44,1000000,0,0,4,4
14,67,159063,85,1000000,0,0,1,3.8
4,20,294,9.8,10000,0,0,1,4.1
21,70,697,5.7,50000,0,0,1,4.3
25,77,617,46,100000,0,0,1,3.4
3,18,215,30,10000,0,0,4,4.1
11,35,25,47,5000,0,0,1,4.1
11,48,6,23,1000,0,0,1,3.8
11,86,1275373,91,10000000,0,0,4,4.4
31,106,43,44,1000,0,0,1,4.4
31,106,171,4.8,10000,0,0,1,3.3
6,33,1434,9.5,100000,0,0,1,3.3
31,106,22,19,5000,0,0,1,4.4
29,102,701,7.3,100000,0,0,1,3.7
29,102,2420,1.8,1000000,0,0,1,3.4
12,56,251,5.7,50000,0,0,1,2.3
11,48,11,7.3,1000,0,0,4,3.3
24,76,90,4,5000,1,2.99,1,2.7
29,102,1170641,26,10000000,0,0,1,4.6
11,48,174,5.6,50000,0,0,1,3.5
29,102,150,7.3,50000,0,0,1,3.4
11,35,259,49,10000,0,0,1,4.3
18,63,9,8.7,1000,0,0,1,4.1
29,102,2598579,49,50000000,0,0,1,4.7
25,77,574719,20,10000000,0,0,1,4.4
18,63,250,7.3,50000,0,0,1,3.8
31,106,78,0.322,10000,0,0,1,3
3,18,98,6.3,10000,0,0,1,4.4
29,102,27,3.4,5000,0,0,1,4.2
25,77,24,22,1000,0,0,1,4.5
11,35,91,25,10000,0,0,1,3.5
29,102,78629,6.3,1000000,0,0,1,4.5
18,63,82,8.7,5000,0,0,1,4.5
29,102,648380,24,10000000,0,0,1,4.5
11,24,4,43,100,0,0,1,4.8
31,106,1659,3.7,100000,0,0,1,4.3
13,57,14,13,1000,0,0,1,1.7
3,18,8,3.9,5000,0,0,1,4.2
29,102,725,3,100000,0,0,1,4.2
29,102,2158,3,100000,0,0,1,4.3
14,0,7718,46,100000,0,0,1,4
29,102,249,3,50000,0,0,1,4.2
21,70,9,17,500,0,0,1,4.6
14,23,29062,63,1000000,0,0,1,4.1
11,35,11,17,1000,0,0,1,4.6
29,102,484,2.9,100000,0,0,1,4.1
29,102,202,2.9,50000,0,0,1,4
29,102,40,2.7,1000,1,1.99,1,3.3
29,102,9,4.7,500,0,0,1,4
29,102,52,3,5000,0,0,1,4.4
29,102,294,3,50000,0,0,1,4.2
4,20,20973,31,5000000,0,0,1,3.1
3,18,5,4.3,1000,0,0,1,5
14,0,492,63,100000,0,0,4,4.2
4,20,114,8.6,5000,0,0,1,4.7
14,0,1604146,57,10000000,0,0,4,4.4
32,109,260137,13,10000000,0,0,2,4.4
11,48,2079,5.6,100000,0,0,1,2.9
3,18,6,1.6,1000,0,0,1,4.8
13,57,1,24,100,0,0,1,5
25,77,127,5.9,1000,1,0.99,1,3.9
11,48,54,44,10000,0,0,1,4.7
11,78,24775,30,100000,0,0,2,4.2
14,6,3845,76,500000,0,0,2,4.2
4,20,244,0.976,10000,0,0,1,3.7
31,106,15765,10,1000000,0,0,1,4.1
18,63,305,44,10000,0,0,1,4.1
14,6,141,19,10000,0,0,1,3.8
12,56,4546,3,100000,0,0,1,4.6
14,6,21,15,5000,0,0,1,4.4
14,6,924,43,100000,0,0,1,4.2
31,106,569,2.6,50000,0,0,1,4.4
14,6,29,31,1000,0,0,2,4.6
14,6,8,25,50,0,0,1,5
14,0,52,33,5000,0,0,1,4.5
29,102,17,7.4,5000,0,0,1,3.5
29,102,56,2.3,10000,0,0,1,3.9
14,6,15806,42,1000000,0,0,4,4.4
14,6,440,9.1,50000,0,0,1,3.1
14,0,69,2.8,50000,0,0,4,4.4
15,58,94,30,10000,0,0,1,3
14,2,53,14,1000,0,0,1,3.7
11,91,291,37,100000,0,0,1,3.7
14,0,71,52,10000,0,0,4,3.9
11,35,53,4.4,1000,0,0,1,4.8
14,0,6344,32,500000,0,0,1,4.6
18,63,10,3.4,500,0,0,1,4.6
28,96,12,23,1000,0,0,1,4.5
14,0,6,61,1000,0,0,1,4.3
14,6,7,15,100,0,0,1,5
11,24,10446,64,500000,0,0,1,4.3
23,75,9,12,100,0,0,4,4.7
14,0,82,4.4,5000,0,0,1,4
31,106,11,3.6,5000,0,0,4,3.8
26,90,2,2.9,100,0,0,4,5
3,18,111,10,5000,0,0,1,4.8
11,48,11,7.2,100,0,0,1,4.5
29,102,12,3.8,500,0,0,1,4.3
24,76,1213,1.1,500000,0,0,1,3.7
3,18,72,1.9,10000,0,0,1,4.3
14,6,489,36,10000,0,0,2,3.8
11,35,23,17,10000,0,0,1,4.6
3,18,27,4.3,10000,0,0,1,4.2
11,35,41,4,1000,0,0,1,5
32,109,115,5.1,10000,0,0,1,3.3
29,102,9895,2.7,1000000,0,0,1,3.6
14,83,162530,97,10000000,0,0,3,4
11,108,39779,19,5000000,0,0,1,4
14,0,254518,100,10000000,0,0,3,4
14,0,88901,73,10000000,0,0,4,4.2
11,91,65146,100,10000000,0,0,3,4.3
31,106,104551,18,10000000,0,0,1,4.2
23,75,66321,18,5000000,0,0,1,4.5
14,0,29270,44,5000000,0,0,1,4.3
6,33,1520,5.2,100000,0,0,1,4.4
11,48,97,8.9,10000,0,0,1,4.2
17,62,11087,34,1000000,0,0,1,4.2
11,39,26426,30,1000000,0,0,1,4.2
24,76,2332,1.6,100000,0,0,1,3.4
25,77,2728,4.4,500000,0,0,1,3.2
29,102,60,3.7,5000,0,0,1,4
11,35,227,11,10000,0,0,1,4.6
29,102,24,4.7,10000,0,0,1,3.2
18,63,132,33,10000,0,0,1,4.4
12,56,463,13,10000,0,0,1,4
31,106,70,14,1000,0,0,1,4.7
20,66,3,7.3,500,0,0,1,3.7
14,6,162,37,10000,0,0,1,4.2
12,56,44,13,1000,0,0,1,4.1
11,48,24,13,10000,0,0,1,3.5
11,35,12,8.4,500,0,0,4,4.8
30,103,201,45,10000,0,0,1,4.3
18,63,386,7.9,50000,0,0,1,3.9
12,56,100,11,10000,0,0,1,3.5
11,35,285,6.2,10000,0,0,1,4.3
4,20,16,3.7,1000,0,0,1,4.4
11,48,13,6,100,0,0,1,4.8
3,18,9,8.8,1000,0,0,1,3.9
30,103,43,22,10000,0,0,1,3.8
11,35,109,30,10000,0,0,1,4.2
3,18,5300,11,1000000,0,0,1,4
15,58,265,4.1,100000,0,0,1,4
11,35,13,3.4,1000,0,0,1,4.4
30,103,65,13,5000,0,0,1,4.7
11,35,112,39,10000,0,0,1,4.5
11,48,367,5.1,100000,0,0,1,4.3
18,63,127,5.5,10000,0,0,1,4.3
30,103,134,5.3,10000,0,0,1,4.1
29,102,149,2.8,50000,0,0,1,2.1
30,103,40,9,1000,1,8.49,1,3.7
12,56,31,0.206,1000,1,3.99,1,4.4
12,56,23,0.954,500,1,3.99,1,4.2
4,20,87,26,5000,0,0,1,2.1
12,56,36,9.4,1000,1,1.99,1,2.4
25,77,22,2.4,5000,0,0,1,4.1
11,98,1734,5.8,500000,0,0,1,3.1
14,6,2,20,1,1,1.49,1,5
14,2,196,35,10000,0,0,1,3.5
22,71,20,17,10000,0,0,1,4.2
11,48,303,42,10000,0,0,1,4.7
11,46,23,35,10000,0,0,1,4.8
11,39,226,26,100000,0,0,1,4.5
11,46,66,17,10000,0,0,1,4.6
11,35,32,60,10000,0,0,1,4.6
11,35,285,25,10000,0,0,1,4.9
11,35,1491,38,50000,0,0,1,4.8
11,48,13,2,1000,0,0,1,4
18,63,592,2.5,100000,0,0,1,3.9
11,48,181,9.2,10000,0,0,1,4.1
5,31,690,0.444,50000,0,0,1,4.1
11,46,227,15,50000,0,0,1,4.5
15,58,287,12,50000,0,0,1,4.2
21,70,677,4.4,10000,0,0,1,4
21,70,27,14,100,0,0,1,4.4
29,102,8,6.7,1000,0,0,1,1.9
29,102,26,2.2,5000,0,0,1,3.7
21,70,3647,5.7,100000,0,0,1,4
28,96,242096,87,10000000,0,0,1,4.3
30,103,862,30,100000,0,0,1,2.5
14,0,3452530,68,100000000,0,0,1,4.4
11,42,1424,19,100000,0,0,1,4.7
14,6,169661,40,10000000,0,0,1,4.6
28,96,172,49,5000,1,2.99,1,4.4
11,98,7441,52,500000,0,0,2,4.3
28,96,55,63,1000,1,4.49,1,4.4
28,96,25,6,1000,1,3.99,1,3.6
11,35,11,17,1000,0,0,1,3.8
11,24,31,4.2,100,1,0.99,1,4.4
11,35,21,32,1000,0,0,1,4.4
11,48,10,0.717,5000,0,0,1,3
18,63,492,4.3,50000,0,0,1,3.7
3,18,5,7.2,50,1,1.75,1,5
20,66,8,1.2,500,0,0,1,4.2
25,77,4,31,100,0,0,1,4.8
30,103,7,17,500,0,0,1,4.4
11,91,36151,46,1000000,0,0,1,4.1
18,63,113,20,1000,0,0,1,4.7
22,71,8343,8.3,50000,1,4.99,1,4.7
29,102,27,5,5000,0,0,1,3.3
14,23,209,22,10000,0,0,4,4
11,35,1,2,50,1,1.49,1,1
30,103,382,12,10000,0,0,1,4.4
24,76,5,5.5,500,0,0,1,4.2
31,106,8,14,1000,0,0,1,4.4
30,103,20,15,1000,0,0,1,4.3
11,35,7,81,1000,0,0,1,4.4
28,96,20,8.9,1000,0,0,1,3.7
30,103,1,3,100,0,0,1,4
11,35,14,11,1000,0,0,1,3.3
11,35,4,29,500,0,0,1,4.2
18,63,3,2.6,500,0,0,1,2.3
11,48,4,1.7,100,0,0,4,5
11,35,5,5.4,1000,0,0,1,3.6
11,91,137377,30,5000000,0,0,1,3.9
11,48,7461,31,1000000,0,0,1,4.4
18,63,120,14,10000,0,0,1,4.2
20,66,17,37,5000,0,0,1,4.8
11,48,39109,4,1000000,0,0,1,4.3
6,33,10341,6.9,500000,0,0,1,4.4
11,48,193,14,10000,0,0,1,4.3
29,102,21,0.21,10000,0,0,1,4
15,58,45,13,5000,0,0,1,1.4
5,31,1476,18,500000,0,0,4,3.3
11,48,539,13,50000,0,0,1,4.3
21,70,30,3.8,1000,0,0,1,4.6
12,56,289,3.2,5000,0,0,1,4.7
11,48,540,3.2,10000,0,0,1,4.2
5,31,4496,0.609,100000,0,0,1,3.9
4,20,9,1.7,1000,0,0,1,3.4
25,77,247,4,10000,0,0,1,4.3
3,18,123,6.5,1000,0,0,1,4.8
25,77,93,14,1000,0,0,1,4.8
3,18,197,2.8,10000,0,0,1,4.5
11,91,16,33,500,0,0,1,3.3
11,48,5,3.3,500,0,0,1,4.2
19,65,49,3.9,100,0,0,1,4.9
25,77,41,15,1000,0,0,1,4.2
28,96,1238,9.5,100000,0,0,1,4.6
11,35,205,7.3,50000,0,0,1,4.1
11,35,12,2.4,5000,0,0,1,4.6
6,33,474,3,50000,0,0,1,4
11,48,69,3.5,10000,0,0,1,4.2
27,95,2,2.4,500,0,0,1,5
6,33,29,13,10000,0,0,1,4.1
28,96,142,5.3,100000,0,0,1,4.1
12,56,103,6.9,5000,0,0,1,3.8
11,35,12,2.3,100,0,0,1,4.7
11,48,3347,15,100000,0,0,1,3.5
11,35,983,7.2,100000,0,0,1,4
4,20,63,13,5000,0,0,1,4.2
29,102,1988,7.3,500000,0,0,1,3.3
29,102,29,3.3,10000,0,0,1,3.7
29,102,3491,7.3,1000000,0,0,1,3.4
29,102,533,7.3,100000,0,0,1,3.7
11,35,2,2.6,500,0,0,1,5
6,33,7,0.308,5000,0,0,1,4.4
18,63,15,4.5,100,0,0,1,5
6,33,6,21,10,0,0,1,4.8
6,33,7,5.3,500,0,0,1,4.4
21,70,13,2.3,100,0,0,1,4.9
12,56,967,22,100000,0,0,1,4
14,105,4396,40,100000,0,0,1,4.4
18,63,8418,21,500000,0,0,1,4.9
11,91,9443,21,100000,0,0,4,4.4
27,95,20,1.2,100,0,0,4,5
15,58,787,53,1000,1,1.99,1,4.8
23,75,838,11,50000,0,0,4,4.6
11,48,2806,27,100000,0,0,4,4.3
11,24,66033,6.8,10000000,0,0,1,3.8
28,96,7557,7.4,100000,0,0,1,4.3
23,75,44,3.5,1000,0,0,4,4.3
24,76,560,1.7,10000,0,0,1,4.1
32,109,54090,4,5000000,0,0,1,4.5
11,48,3103,8.8,100000,0,0,4,4.2
11,24,48545,38,1000000,0,0,1,3.8
11,48,18,1.7,1000,0,0,1,4.3
28,96,4330,6.1,100000,0,0,1,4.2
11,24,484226,27,50000000,0,0,4,3.8
24,76,28390,38,5000000,0,0,1,4.2
5,31,78,2.8,5000,0,0,1,4
11,48,67,6.5,5000,0,0,4,4.2
23,75,1580,3.6,100000,0,0,1,4.3
11,24,556929,53,10000000,0,0,4,4.3
11,48,146,3.9,10000,0,0,4,4.4
27,95,2520,12,100000,0,0,4,4.1
11,91,559597,89,10000000,0,0,4,4.5
27,95,305367,46,10000000,0,0,1,4.2
14,6,128367,54,1000000,0,0,1,4.3
29,102,103909,9.2,5000000,0,0,1,4.4
11,1,76608,24,1000000,0,0,2,4.5
14,2,275843,41,10000000,0,0,4,4.3
14,0,263907,62,10000000,0,0,2,4
14,6,32,27,1000,1,0.99,2,3.4
14,14,1849,37,10000,0,0,1,4.4
11,48,63,3.7,10000,0,0,4,3.8
6,33,39,4.6,10000,0,0,1,3
6,33,141,9.9,50000,0,0,1,4.1
31,106,3066,9,1000000,0,0,1,4.4
11,78,262,29,50000,0,0,1,4.1
11,48,256,2.5,100000,0,0,4,4.1
11,48,28892,6.3,5000000,0,0,4,4.1
14,0,634159,58,10000000,0,0,4,4.5
11,35,32,4.1,10000,0,0,1,4.1
15,58,19,9.6,1000,0,0,1,2.2
29,102,428,3.8,100000,0,0,1,3.9
11,48,1542,13,50000,0,0,1,4
11,24,105,51,1000,1,0.99,4,4.3
11,24,17067,2.7,5000000,0,0,1,3.9
14,0,3322,82,100000,0,0,3,4
15,58,2509,5,1000000,0,0,3,4.2
14,0,7699,83,500000,0,0,3,4.2
11,48,5,2.5,1000,0,0,3,3.6
11,48,19,2.5,1000,0,0,4,4.3
11,48,447,3.7,100000,0,0,3,4.4
11,48,17,4.6,5000,0,0,1,2.6
14,0,29798,80,1000000,0,0,3,4.1
29,102,412,2.6,5000,1,0.99,1,3.5
11,48,72,2.5,10000,0,0,4,4.2
11,48,3,10,50,0,0,1,3.7
11,48,407,0.306,50000,0,0,3,2.4
11,48,1073,2.8,100000,0,0,1,2.9
14,110,63056,8.1,1000000,0,0,4,4.2
4,20,509,3.2,100000,0,0,1,4.2
18,63,3,3.3,1000,0,0,1,4
28,96,64,1.6,10000,0,0,1,2.6
29,102,7,5.6,1000,0,0,1,4.4
1,12,4,4.5,500,0,0,1,4.8
27,95,22,11,1000,0,0,1,4.7
20,66,643,2.8,10000,0,0,1,4.4
20,66,87,2.8,500,1,5.99,1,4.6
29,102,198,2.8,100000,0,0,1,2.7
24,76,11,17,1000,0,0,1,3.8
11,48,6,2.9,100,0,0,1,1.7
18,63,17,19,1000,0,0,1,4.6
29,102,218,4.1,10000,0,0,1,3.3
18,63,275,3.9,5000,1,2.99,1,4.6
11,48,50,2.8,10000,0,0,1,2.3
24,76,81219,2.6,10000000,0,0,1,4.5
25,77,16,2.6,1000,0,0,1,4.8
29,102,5,9.1,1000,0,0,1,5
31,106,64,2,5000,0,0,1,4.1
11,35,16,10,100,0,0,1,4.9
27,95,111,5.9,1000,0,0,1,4.8
1,12,276,1.7,100000,0,0,1,4.5
24,76,35188,6.2,1000000,0,0,1,4
14,0,31883,20,1000000,0,0,4,3.7
29,102,4,4.8,500,0,0,1,2.2
30,103,3,2.4,100,0,0,1,5
30,103,103,9.8,1000,0,0,1,4.5
14,0,101762,11,1000000,0,0,4,4.3
24,76,28660,6.4,5000000,0,0,1,3.8
11,86,20101,7.8,100000,1,9.99,4,4.5
14,0,10440,86,50000,1,4.99,4,4.5
15,58,10,4,10,0,0,1,4.8
24,76,267378,1.9,10000000,0,0,1,4.5
12,56,2017,2.4,100000,0,0,1,4.4
14,0,142693,21,5000000,0,0,4,3.9
31,106,47,8.7,1000,0,0,4,4.3
29,102,80,1.7,10000,0,0,1,4.3
24,76,2076,11,500000,0,0,4,4
24,76,7118,9.2,1000000,0,0,1,4.1
18,63,34079,9.2,5000000,0,0,1,3.7
31,106,4334,4.9,100000,0,0,1,3.4
29,102,1439,15,10000,0,0,1,4.5
14,14,1644,15,10000,1,7.99,1,4.4
4,20,1630,2.2,100000,0,0,1,4.4
11,35,7,2.1,100,1,3.99,1,2.4
11,3,10758,8,100000,1,4.99,2,4.1
15,58,9612,3.5,100000,0,0,1,4.6
11,86,5442,16,50000,1,9.99,4,4.3
14,14,205830,63,10000000,0,0,1,4.3
26,90,867,7.5,100000,0,0,1,4.2
24,76,14453,21,1000000,0,0,1,4.3
20,66,6079,1.8,500000,0,0,1,4.3
25,77,167406,18,1000000,0,0,1,4.7
26,90,8175,3.2,100000,0,0,1,4.6
29,102,6,33,500,0,0,1,4.3
20,66,4027,8.4,100000,0,0,1,4.5
26,90,17180,31,1000000,0,0,1,4.6
15,58,141,22,10000,0,0,1,2.9
2,13,2,3.6,1000,0,0,1,4
28,96,26,15,1000,0,0,1,3
3,18,286,18,10000,0,0,1,3.9
1,12,27,2.5,500,0,0,1,4.8
11,48,11,16,1000,0,0,1,3.9
24,76,675,15,100000,0,0,1,4
11,35,2,8.7,10,0,0,1,5
29,102,2055,2.6,100000,0,0,1,4
18,63,2,6,10,0,0,1,5
24,76,42,20,1000,0,0,1,4.5
11,35,12,28,1000,0,0,1,4.8
3,18,53,16,5000,0,0,1,4.6
6,33,7,6,1000,0,0,1,3.4
15,58,219,1.8,50000,0,0,1,2.6
15,58,577,3.7,50000,0,0,1,2.4
11,86,7420,7.4,50000,1,4.99,4,4.6
15,58,10,3.3,1000,0,0,1,3.3
12,56,58,3.5,10000,0,0,1,4.1
30,103,19,14,500,0,0,1,4.6
4,20,91,8.9,5000,0,0,1,3.9
12,56,5055,17,100000,0,0,1,4
27,95,3640,9.1,500000,0,0,3,3.4
4,20,1819,10,100000,0,0,1,4.5
12,56,180,27,10000,0,0,1,4
21,70,22,25,1000,0,0,1,5
4,20,16,33,5000,0,0,1,3.6
18,63,43,30,10000,0,0,1,3.5
4,20,23,28,1000,0,0,1,4.9
7,34,66,7.3,10000,0,0,3,3.7
4,20,3,23,100,0,0,1,5
4,20,76,0.201,10000,0,0,1,4
12,56,2,2.7,100,0,0,1,5
4,20,282,7.7,10000,0,0,1,4
11,35,7,3.5,1000,0,0,1,4.9
12,56,337,3.3,10000,0,0,1,4.4
27,95,284795,31,10000000,0,0,3,3.6
4,20,45,12,5000,0,0,1,4.7
11,35,12,8.1,5000,0,0,1,4.3
28,96,5644,14,1000000,0,0,1,3.9
27,95,63765,11,1000000,0,0,3,4.5
14,6,12,18,50,0,0,1,4.6
11,35,205914,54,10000000,0,0,1,4.5
29,102,29944,2.1,5000000,0,0,1,4
14,83,212067,48,10000000,0,0,1,4.2
14,14,155694,92,1000000,0,0,4,4.7
11,24,344383,30,10000000,0,0,1,4.4
26,90,4099,17,100000,0,0,1,4.2
26,90,4722,35,500000,0,0,1,4
26,90,69,11,10000,0,0,1,2.3
14,23,501,65,10000,0,0,4,4.5
11,24,226,25,50000,0,0,1,3.6
14,21,17,4.8,500,1,4.49,1,4.4
14,21,20,4.8,10000,0,0,1,3.9
11,48,13,17,100,0,0,1,3.9
15,58,38,24,500,0,0,1,4.8
11,24,16,26,1000,0,0,1,4.2
14,21,11,4.8,5000,0,0,1,3.7
25,77,616,0.175,50000,0,0,1,4
